mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv
gdb_95846,CC1CCCC(O1)C#N,2.28966,1.4262,1.12184,3.5796,78.79,-0.2723,0.0215,0.2939,1182.3568,0.172132,-403.182675,-403.174013,-403.173069,-403.215845,33.09
gdb_50313,O=CN1CC2NC2C1=O,3.26848,1.45856,1.11058,6.7761,67.18,-0.2452,-0.0334,0.2118,1047.1931,0.113987,-453.969706,-453.962244,-453.9613,-454.002065,27.461
gdb_35579,N#CC1NC2CCCC12,3.21192,1.28139,1.07247,4.6447,79.11,-0.2478,0.0178,0.2657,1157.2345,0.162581,-382.076442,-382.068708,-382.067764,-382.109053,29.983
gdb_50834,O=CCC(=O)C1CCO1,3.16031,0.99715,0.8594,2.2891,70.03,-0.2464,-0.044,0.2024,1343.1375,0.133364,-458.958306,-458.949108,-458.948164,-458.994721,31.14
gdb_80031,CC1C2C=CC1C2C#C,3.01976,1.37922,1.16439,0.4808,86.98,-0.2298,-0.0007,0.229,1122.1068,0.159184,-348.68863,-348.680638,-348.679694,-348.720623,32.466
gdb_131035,C(=O)n1nnc(=O)nn1,4.98297,1.20369,1.01489,2.7965,60.37,-0.2725,-0.1294,0.1432,1042.0558,0.052223,-500.84478,-500.837856,-500.836912,-500.876675,24.33
gdb_76782,CC1N(C)C2(CC2)C1=O,2.12894,1.74981,1.13141,2.6561,80.82,-0.2105,-0.0198,0.1907,1144.012,0.16886,-403.127744,-403.118382,-403.117438,-403.161716,34.965
gdb_132422,Cc1ccc(c(=O)o1)F,3.17939,1.37797,0.96708,5.0603,70.12,-0.2312,-0.0565,0.1747,1127.9088,0.099757,-481.852083,-481.844413,-481.843469,-481.884415,28.447
gdb_109113,CCC1=NCC(=N)N1C,3.1245,1.23538,0.90517,1.4333,83.1,-0.215,0.0058,0.2208,1311.379,0.171333,-399.370867,-399.361265,-399.360321,-399.405992,34.293
gdb_55592,CC(=O)NC(=O)NC=N,4.94315,0.79248,0.70163,7.5939,71.58,-0.2459,-0.0221,0.2238,1563.7392,0.122528,-471.26158,-471.251595,-471.250651,-471.298183,33.578
gdb_1600,[NH3+]C(C#C)C([O-])=O,4.1432,2.24218,1.53787,4.9929,52.08,-0.2585,0.0077,0.2663,747.7608,0.089346,-360.503506,-360.496335,-360.495391,-360.534917,25.588
gdb_35417,C#CC1CC2N=COC12,2.91683,1.59112,1.31506,1.4252,73.33,-0.2467,0.0143,0.2609,986.7025,0.125283,-400.713634,-400.706246,-400.705302,-400.746071,28.329
gdb_63825,CC1(O)CN2C3CC3C12,3.16178,1.48019,1.32427,2.2525,77.75,-0.2125,0.0667,0.2792,1043.3631,0.170719,-403.069912,-403.061861,-403.060917,-403.101791,32.822
gdb_95788,CC1OCCN(C)C1=O,2.21297,1.72008,1.04443,3.2518,76.9,-0.2332,0.0265,0.2597,1177.5824,0.171484,-440.325672,-440.316553,-440.315609,-440.359602,33.562
gdb_41530,C1CC2=CCOCCC12,2.89085,1.49292,1.07793,1.2262,85.48,-0.2293,0.0235,0.2528,1161.2743,0.184836,-387.080777,-387.072915,-387.071971,-387.113001,31.399
gdb_53209,CC#CC1CC(=O)C1O,2.61845,1.0052,0.94006,3.1895,77.84,-0.2351,-0.0277,0.2074,1356.0431,0.133189,-421.805109,-421.795433,-421.794489,-421.841244,33.868
gdb_20171,C1C2OC3COC1C23,3.39025,2.88252,2.07435,1.8815,62.84,-0.2446,0.0712,0.3159,694.7791,0.132943,-383.708441,-383.702689,-383.701745,-383.738278,23.172
gdb_51055,N=COC12C3C4C3C1C24,5.20705,1.09177,1.07249,3.2919,74.16,-0.2361,0.0169,0.253,1140.9275,0.123399,-400.621512,-400.614246,-400.613302,-400.653837,27.998
gdb_89266,CN1CC2(O)C3OC3C12,2.55791,1.84005,1.36291,1.2469,71.07,-0.2056,0.0609,0.2665,981.4113,0.14634,-438.995651,-438.987671,-438.986727,-439.027634,31.384
gdb_59278,CC(O)C1C=CC2CN12,3.12268,1.3401,1.0453,2.4069,79.75,-0.2273,0.0034,0.2307,1179.7011,0.171459,-403.124843,-403.116453,-403.115509,-403.157671,33.014
gdb_44740,O=C1CC2OC(O1)C=C2,3.12131,1.7312,1.5191,3.9752,64.07,-0.267,-0.02,0.247,885.2114,0.11481,-457.801889,-457.795492,-457.794547,-457.832771,25.631
gdb_54329,C1CC1(C(=O)N)NC=O,2.35164,1.54529,1.10582,3.1457,69.84,-0.2416,0.0023,0.2439,1105.2244,0.136267,-455.192835,-455.184067,-455.183122,-455.226576,32.7
gdb_53838,NC(=O)C(=N)OC1CC1,3.94158,0.95815,0.81282,3.1241,70.78,-0.247,-0.0286,0.2184,1393.6743,0.135088,-455.161482,-455.152319,-455.151375,-455.196507,33.147
gdb_51109,N=COC12CC1C1NC21,4.38724,1.05516,0.98818,2.6503,74.44,-0.2229,0.0198,0.2427,1217.9912,0.135552,-417.904307,-417.896514,-417.895569,-417.937143,29.966
gdb_85829,CC1N(C)CC1(O)C#C,2.42159,1.25324,1.09613,1.5087,82.88,-0.2135,0.0324,0.2458,1237.7599,0.167217,-403.087949,-403.077772,-403.076828,-403.12248,37.831
gdb_11247,CC1CN(C=O)C=N1,5.7122,1.30523,1.13904,3.6389,69.12,-0.2444,-0.0226,0.2218,1036.6768,0.131605,-379.964518,-379.956862,-379.955917,-379.997335,27.168
gdb_119792,CCCC1=NC2CC2O1,5.27465,0.84754,0.78331,0.9594,80.0,-0.2371,0.0252,0.2623,1527.27,0.171224,-403.159026,-403.150354,-403.14941,-403.193246,32.367
gdb_131112,OC(C#N)C1=CNN=C1,3.37143,1.20295,0.91641,5.0325,66.93,-0.2618,-0.0093,0.2525,1177.0143,0.102796,-432.885644,-432.877702,-432.876758,-432.919603,28.408
gdb_81230,OC1C2CC11OCC1C2,2.52637,1.88285,1.44422,3.1184,74.54,-0.2388,0.0653,0.304,964.4126,0.161359,-422.950996,-422.943926,-422.942981,-422.981946,29.705
gdb_3993,CC(=NO)CCOC,5.65081,0.78075,0.74091,1.2366,72.58,-0.2425,0.0125,0.255,1551.0238,0.162185,-402.152054,-402.141941,-402.140996,-402.188143,34.394
gdb_102358,CCC(NC)(C=O)C#N,1.86683,1.33435,1.28601,4.5212,76.28,-0.2616,-0.0457,0.2159,1193.1713,0.156373,-419.217009,-419.206429,-419.205485,-419.252717,36.886
gdb_104426,CCC1(C)CCOC=N1,3.01586,1.20654,1.08736,1.9067,83.11,-0.2434,0.0298,0.2732,1240.379,0.194748,-404.375123,-404.36589,-404.364946,-404.408755,35.414
gdb_66714,NC12C3C4C1C2(C#N)N34,2.85861,1.73057,1.30863,4.5517,71.19,-0.235,-0.0093,0.2257,944.409,0.101078,-395.608378,-395.601139,-395.600195,-395.640048,27.842
gdb_79858,CN1C2C3OCC2(C)C13,2.87456,1.71704,1.25215,2.0733,79.1,-0.2062,0.0829,0.2891,1047.1666,0.170575,-403.070143,-403.061857,-403.060912,-403.103492,32.016
gdb_80761,CC1C2C(CN12)OC=O,4.63287,0.83939,0.81023,4.4287,74.3,-0.2434,0.0031,0.2465,1440.0719,0.146506,-439.053455,-439.044795,-439.043851,-439.087767,31.36
gdb_105147,OCC1(NC1C#C)C#C,2.41649,1.23035,0.96061,1.9383,79.9,-0.2462,0.007,0.2532,1238.0028,0.121365,-400.641902,-400.632473,-400.631529,-400.676253,34.779
gdb_75716,CC1C(=O)C2CCC12O,2.12621,1.64426,1.30784,3.1927,75.19,-0.2334,-0.0184,0.215,1075.1353,0.157414,-423.020751,-423.011768,-423.010823,-423.054536,33.754
gdb_119536,CCCC12CC1OC2=N,3.06322,1.05556,0.86891,2.423,80.72,-0.2575,0.0217,0.2792,1393.1274,0.170304,-403.128585,-403.11956,-403.118616,-403.162876,33.681
gdb_107801,COC12CN3C(C13)C2C,2.49954,1.67105,1.29967,2.0193,77.72,-0.2234,0.0719,0.2953,1062.6964,0.170269,-403.06878,-403.06022,-403.059275,-403.102081,32.628
gdb_84805,CC1C=CCC1N1CC1,2.92878,1.29702,1.00963,0.9859,87.5,-0.2308,0.0276,0.2584,1249.7129,0.195071,-367.1929,-367.184154,-367.183209,-367.22641,33.842
gdb_103750,CCC1(C)CC1(O)CO,3.09115,1.00232,0.88098,2.0816,82.78,-0.2358,0.063,0.2988,1434.8348,0.202864,-425.41255,-425.401623,-425.400679,-425.448046,40.796
gdb_118159,COCC(O)C1CCO1,3.14782,0.90852,0.82057,1.0252,75.64,-0.2505,0.0706,0.3211,1503.3681,0.181313,-461.328055,-461.31814,-461.317196,-461.363853,35.175
gdb_122470,COCCC1CC1C#N,3.54803,0.69314,0.6165,5.0812,81.51,-0.2599,0.0296,0.2895,1816.9441,0.169769,-403.14147,-403.131484,-403.13054,-403.17772,34.889
gdb_121534,CC(C)C#CCCOC,5.18083,0.45538,0.44262,1.107,93.55,-0.2426,0.0576,0.3002,2584.6472,0.202739,-388.264329,-388.252619,-388.251675,-388.303568,40.201
gdb_82523,CC12C(O)C1CC21CC1,2.21722,1.62042,1.37314,1.8317,82.26,-0.2354,0.0821,0.3175,1084.6847,0.181489,-387.045583,-387.036536,-387.035592,-387.078704,35.262
gdb_96078,CC1COCC2(C)NC12,2.5284,1.51817,1.09934,1.9842,82.04,-0.2373,0.0712,0.3085,1190.9228,0.195484,-404.338597,-404.329797,-404.328853,-404.371506,34.594
gdb_29186,Cc1cc(=O)occ1N,3.06951,1.376,0.95743,5.8283,76.79,-0.2078,-0.0478,0.16,1171.5985,0.12475,-437.946058,-437.937867,-437.936923,-437.978577,31.185
gdb_92618,OC1CC2COCC2=C1,3.93256,1.14924,0.96859,0.3169,77.44,-0.2447,0.0038,0.2486,1216.4939,0.161274,-423.03113,-423.02336,-423.022416,-423.063524,30.384
gdb_131516,OC1CCC2=C1NN=N2,3.11577,1.5714,1.15287,4.3071,70.26,-0.2456,-0.0077,0.2379,1028.1461,0.127396,-434.061502,-434.054193,-434.053249,-434.093478,27.824
gdb_67502,OC12C3OC3C1C2C#N,2.6074,1.69867,1.29207,4.8927,65.76,-0.2583,0.0143,0.2726,960.6076,0.099561,-436.600323,-436.59293,-436.591986,-436.631986,28.583
gdb_96885,CN=C1NC(C=O)C1O,2.46758,1.28983,1.05727,1.4821,71.96,-0.2416,-0.0353,0.2063,1192.4927,0.133757,-455.131353,-455.121708,-455.120763,-455.166857,33.19
gdb_109953,COC1C(C)OC11CC1,2.26376,1.46584,1.04982,2.1314,79.69,-0.2252,0.0749,0.3001,1235.537,0.180209,-424.184921,-424.175321,-424.174377,-424.219605,35.487
gdb_127930,CN=c1[nH]c(n[nH]1)C=O,6.8459,0.87226,0.77747,2.0563,76.68,-0.2093,-0.0765,0.1328,1396.7496,0.112195,-450.134438,-450.125588,-450.124644,-450.168403,30.641
gdb_67179,NC12C3OC1C(=N)OC23,3.02325,1.59556,1.51523,3.3602,66.22,-0.2344,0.0024,0.2367,922.107,0.114346,-453.892003,-453.885198,-453.884254,-453.922996,27.426
gdb_17751,OC12CC3C4C(C14)C23,3.82792,2.58708,2.11429,1.2474,66.52,-0.2273,0.076,0.3033,694.4021,0.1318,-346.525463,-346.519693,-346.518749,-346.554775,24.807
gdb_45006,N=C1CC2CN2C(=O)O1,2.52748,1.84266,1.23033,3.5359,67.36,-0.2756,-0.0202,0.2554,981.6733,0.11376,-453.963405,-453.956123,-453.955178,-453.995899,27.344
gdb_11375,CC1CN=C(CO)O1,5.08108,1.29999,1.1243,3.3932,65.38,-0.2536,0.0221,0.2757,1072.6959,0.142227,-401.021639,-401.013411,-401.012466,-401.054941,29.24
gdb_107978,COC12CC3C1CC23O,2.6633,1.45485,1.41244,1.6597,75.77,-0.2482,0.08,0.3282,1052.0702,0.158123,-422.943095,-422.93469,-422.933746,-422.975949,32.394
gdb_36386,C#CCC1NC1CC#N,6.27941,0.65726,0.63537,4.1182,79.73,-0.264,0.0312,0.2952,1698.3969,0.134757,-380.822591,-380.813233,-380.812289,-380.858,33.327
gdb_127703,Cn1nc(nn1)N2CC2,5.0904,1.09209,0.94189,2.6733,73.34,-0.2327,-0.0169,0.2158,1231.6692,0.125827,-430.20358,-430.195614,-430.19467,-430.237132,28.139
gdb_124319,CC(=O)Cn1ncnn1,4.76213,1.00158,0.98422,4.5654,67.47,-0.2693,-0.0347,0.2346,1227.3518,0.112304,-450.126254,-450.117916,-450.116972,-450.161037,28.293
gdb_100345,CC(CO)(CO)OC=N,2.4694,1.1082,0.94846,2.2625,73.82,-0.253,0.024,0.277,1320.8808,0.168033,-477.406306,-477.395585,-477.394641,-477.442103,38.37
gdb_86518,CC1CN(C1)C(=O)C#C,3.33522,1.02197,0.83287,4.3268,81.77,-0.2418,-0.0227,0.2192,1387.8969,0.145961,-401.928938,-401.919418,-401.918474,-401.964597,33.594
gdb_41093,C1C2CC34CC1C23CO4,2.96772,1.91524,1.75904,1.7105,77.53,-0.2281,0.0595,0.2876,882.2301,0.161492,-385.794781,-385.788287,-385.787343,-385.8251,27.896
gdb_14953,O=CC1COCCO1,4.41857,1.50586,1.18739,2.5816,61.47,-0.2475,-0.0346,0.2129,974.1686,0.13049,-420.874541,-420.867193,-420.866249,-420.906677,26.705
gdb_57925,CC(C)C(=O)CC(=O)N,3.00253,0.96838,0.82019,2.3196,76.68,-0.2453,-0.0312,0.2142,1454.1188,0.168773,-440.352308,-440.341872,-440.340928,-440.389307,37.335
gdb_10627,CCC1(CC1C)C#N,2.50016,1.72278,1.24852,4.2696,76.54,-0.277,0.0389,0.3159,1061.6945,0.164522,-327.942953,-327.933899,-327.932955,-327.976424,32.94
gdb_102199,CCC(CC#C)CC#N,2.96503,0.86872,0.76302,3.5719,84.9,-0.2735,0.021,0.2946,1523.368,0.168573,-366.003192,-365.992694,-365.99175,-366.040068,37.367
gdb_81282,OC1C2CC1C(=O)C=C2,2.80689,1.58676,1.27468,4.3804,74.44,-0.2374,-0.0499,0.1874,1007.0694,0.137713,-421.837093,-421.829845,-421.8289,-421.868478,29.105
gdb_84153,CC1C=C(C)CC2CC12,2.3263,1.51418,1.04669,0.3473,92.01,-0.2263,0.0318,0.2581,1254.8813,0.206956,-351.173273,-351.16439,-351.163446,-351.206359,35.317
gdb_82623,CC1C2CC3C(O2)C13O,2.30569,2.03152,1.51764,2.4949,72.68,-0.2246,0.0666,0.2912,951.7484,0.160719,-423.019049,-423.011591,-423.010647,-423.050379,30.713
gdb_62754,CC1(O)C2OC(=O)C12O,2.60395,1.56554,1.27036,2.9959,61.73,-0.2596,-0.0128,0.2468,1002.2309,0.109611,-494.882537,-494.874018,-494.873074,-494.915184,32.06
gdb_121714,C(CC(=O)CC=O)CO,4.51583,0.54623,0.51941,3.4224,74.63,-0.2507,-0.0396,0.2111,2075.4774,0.155077,-460.183546,-460.172817,-460.171873,-460.221872,35.959
gdb_6811,CC1(C)CNC1C#N,2.96685,1.72291,1.44388,4.6068,72.08,-0.25,0.0149,0.2649,951.2765,0.153685,-343.98247,-343.97409,-343.973146,-344.014918,31.213
gdb_34708,C#CC1C2C3C=CC1N23,3.21397,1.6373,1.4497,1.2307,77.0,-0.2204,-0.0036,0.2168,933.4806,0.125451,-363.530788,-363.523935,-363.522991,-363.561891,27.868
gdb_37998,C1C2C3C4OC4C=C1C23,3.34585,1.86326,1.53512,1.9016,77.48,-0.2326,-0.019,0.2136,884.8167,0.138111,-384.58722,-384.58103,-384.580086,-384.617411,26.404
gdb_77172,NC1C(OC1=N)C1CO1,2.90939,1.24565,1.01805,2.333,70.18,-0.2489,0.0192,0.2681,1189.2501,0.136212,-455.106427,-455.097906,-455.096962,-455.140199,31.077
gdb_107144,CCC12CC1C1(CC1)O2,3.68103,1.11075,1.00827,1.4319,83.97,-0.222,0.0784,0.3004,1292.9782,0.181198,-387.040098,-387.031284,-387.03034,-387.073485,34.398
gdb_571,C#CCC1CC1,10.85908,1.95333,1.7863,0.6877,58.69,-0.2584,0.0556,0.314,694.8847,0.118801,-233.249538,-233.243054,-233.24211,-233.279588,23.656
gdb_26844,c1c([nH]c(c1O)O)C=O,3.67388,1.11584,0.85694,4.3161,73.38,-0.1995,-0.0354,0.164,1236.4676,0.100668,-473.870117,-473.861789,-473.860845,-473.903033,30.5
gdb_119708,CCCC12OCC1C2C,2.95645,0.98311,0.88314,1.4034,86.55,-0.2275,0.078,0.3055,1480.8619,0.204602,-388.261174,-388.251305,-388.250361,-388.296231,36.699
gdb_97490,C(C#CC#CCO)C#N,9.02467,0.42122,0.40446,3.7029,90.17,-0.2495,-0.0369,0.2125,2502.5535,0.098783,-399.497455,-399.487545,-399.486601,-399.536205,32.549
gdb_114136,OCC1CC2(CO)NC12,4.95451,0.8478,0.79309,3.7712,75.53,-0.2185,0.0573,0.2757,1460.6181,0.170528,-440.225201,-440.215726,-440.214782,-440.259654,34.935
gdb_55719,NC(=O)CC1(CN1)C#N,3.2388,1.0853,0.9068,6.3125,69.97,-0.2583,-0.0033,0.255,1253.4967,0.124441,-434.085687,-434.076664,-434.07572,-434.120124,32.458
gdb_19269,CNC1C2OC2C1=O,3.34191,1.80578,1.3295,3.2936,62.04,-0.2256,-0.0331,0.1925,921.4942,0.117847,-399.749789,-399.742238,-399.741294,-399.781997,27.189
gdb_76644,CC1C(O)C1C1CCO1,2.7516,1.23819,1.19489,2.9003,78.35,-0.2233,0.0609,0.2842,1186.7958,0.182652,-424.188124,-424.179009,-424.178065,-424.222538,34.025
gdb_59116,CC(O)C1C(O)CN1C,1.90555,1.64395,1.06969,3.0053,78.88,-0.2304,0.0694,0.2998,1225.8741,0.193648,-441.463491,-441.453879,-441.452935,-441.49759,36.679
gdb_109279,CCC1=CCNC(=O)C1,2.76823,1.13583,0.85848,3.6978,82.7,-0.2367,0.0174,0.2541,1379.3628,0.172019,-403.206958,-403.197791,-403.196847,-403.241898,33.535
gdb_50706,O=CC1OCCN2CC12,2.93738,1.45631,1.14311,2.4649,72.87,-0.2308,-0.0243,0.2066,1084.4763,0.148213,-439.053632,-439.045785,-439.04484,-439.086403,29.592
gdb_71264,CC12CC3C(OC1=N)C23,2.53572,2.0768,1.45319,2.8492,75.62,-0.2448,0.0275,0.2724,939.2337,0.149306,-401.939152,-401.931949,-401.931005,-401.970384,29.344
gdb_97211,CN=C1C2(CC2)OCO1,2.50575,1.58209,1.07425,1.2769,75.73,-0.244,0.0223,0.2662,1145.4537,0.147201,-439.07944,-439.070823,-439.069879,-439.113207,31.337
gdb_1513,CCCC(=O)CC,7.95712,1.11423,1.00746,2.426,68.27,-0.2404,-0.0055,0.2349,1207.804,0.168958,-310.955141,-310.945889,-310.944945,-310.990516,31.407
gdb_92065,CN1CC2CC2CC1=O,2.93307,1.45754,1.05206,3.6739,79.16,-0.2275,0.036,0.2635,1163.2784,0.172961,-403.179522,-403.171144,-403.170199,-403.212555,31.987
gdb_79181,CC1C2C3CC(C1O)N23,2.52204,1.8458,1.45828,1.9637,76.35,-0.2306,0.0556,0.2862,981.6526,0.173002,-403.113156,-403.105331,-403.104387,-403.145099,31.356
gdb_124321,Cc1cnn(c1)C(=O)C,4.21394,1.09159,0.87636,1.9355,78.8,-0.2498,-0.0387,0.2111,1307.6949,0.135783,-418.069975,-418.061172,-418.060227,-418.104064,31.281
gdb_62485,CC1(C(=O)CNC1=O)C,2.22178,1.73408,1.24378,2.0838,72.07,-0.2437,-0.0345,0.2091,1055.3615,0.146601,-439.15811,-439.148879,-439.147935,-439.192533,33.593
gdb_14086,OC1CC11CNC1=O,3.67819,1.66864,1.39319,3.2303,62.95,-0.2453,0.0316,0.2769,898.1231,0.1185,-399.795286,-399.787557,-399.786612,-399.827435,28.114
gdb_40236,C1CC11COCC2CC12,2.66462,1.6127,1.21173,1.2304,82.0,-0.2433,0.0763,0.3196,1096.6141,0.184919,-387.065117,-387.057414,-387.05647,-387.097087,31.485
gdb_132212,FC1=CC(=N)C=C(F)N1,1.86245,1.82102,0.92075,4.0204,66.07,-0.2086,-0.0047,0.2039,1120.0529,0.088678,-502.025686,-502.018151,-502.017206,-502.058075,28.027
gdb_729,Cc1cnno1,9.75353,3.57369,2.65866,4.0664,44.67,-0.2707,-0.0356,0.2351,466.4947,0.073075,-301.335636,-301.330443,-301.329499,-301.364219,17.83
gdb_2264,CC12OC1CC2O,3.7752,2.85273,2.18155,1.987,56.66,-0.2469,0.0838,0.3307,662.1351,0.124287,-345.620113,-345.613398,-345.612454,-345.650387,25.463
gdb_39681,C1CC(C1)C2OCCO2,4.04811,1.05112,0.90689,0.9277,78.82,-0.2491,0.0907,0.3398,1341.818,0.183819,-424.215681,-424.207075,-424.206131,-424.250371,31.474
gdb_43355,O=C1C=CN2CCN=C12,3.33755,1.6482,1.12177,5.9876,77.16,-0.2203,-0.0796,0.1407,1018.8769,0.11529,-416.840311,-416.833326,-416.832382,-416.872077,26.181
gdb_1408,CN(CC#N)C=O,5.91579,1.51412,1.39501,3.2465,56.22,-0.2711,-0.0013,0.2699,848.3537,0.101257,-340.665904,-340.658365,-340.65742,-340.698145,25.109
gdb_19673,N#CC1C2C3C1CN23,5.97282,1.65663,1.54488,3.0272,64.79,-0.2608,0.0245,0.2852,808.0802,0.109229,-341.523471,-341.517508,-341.516564,-341.553547,23.142
gdb_42453,O=C(OCC#N)C1CO1,3.35501,0.96957,0.8945,2.4026,63.18,-0.2901,-0.0298,0.2604,1290.274,0.099337,-473.826651,-473.818034,-473.81709,-473.862035,29.117
gdb_79067,CC1C2C3C=CC1(O)C23,2.12388,1.99398,1.67971,1.1255,78.47,-0.2243,0.0139,0.2382,949.9188,0.159174,-385.860329,-385.85245,-385.851506,-385.892132,31.929
gdb_86312,OC1CC(O)C11CCC1,1.96877,1.68775,1.13632,1.2588,77.75,-0.2492,0.0574,0.3065,1157.2597,0.182119,-424.198716,-424.18963,-424.188685,-424.232308,35.149
gdb_124497,CC(C)c1c(cn[nH]1)O,2.48291,1.29145,1.04289,1.3553,78.11,-0.2044,0.0271,0.2315,1233.0718,0.159523,-419.230745,-419.221256,-419.220311,-419.265636,34.632
gdb_98497,CNC(=O)C1(CO1)C#C,2.80626,1.23909,0.97053,2.4104,72.93,-0.2507,0.0029,0.2536,1227.5297,0.121619,-437.854003,-437.844535,-437.84359,-437.888753,33.568
gdb_62083,CC(CCC=O)C(N)=O,3.26032,0.67979,0.64211,3.5978,77.28,-0.2464,-0.0214,0.2251,1768.3165,0.167975,-440.33539,-440.324327,-440.323383,-440.373842,37.569
gdb_23119,CCC1=CNCC1=NO,1.96207,1.53897,0.91899,1.9583,84.66,-0.1833,-0.0061,0.1772,1286.6745,0.159465,-419.187307,-419.178142,-419.177198,-419.221304,34.208
gdb_67706,CC12C3CCC1OCC23,2.17978,1.9204,1.66281,1.6358,80.54,-0.237,0.0814,0.3183,985.2726,0.185299,-387.10265,-387.095012,-387.094068,-387.134461,30.823
gdb_46707,O=C1OCC2C3CN1C23,3.06229,1.91915,1.42516,5.2447,67.33,-0.2484,0.01,0.2584,896.8139,0.126909,-437.868881,-437.862287,-437.861343,-437.900123,25.947
gdb_59471,CC(C)C1OC1C1CN1,2.92142,1.01929,0.97311,1.6939,82.19,-0.244,0.0865,0.3305,1380.217,0.193346,-404.307413,-404.297635,-404.296691,-404.342499,36.112
gdb_85950,CC(=O)C1(C)CC(O)C1,2.43391,1.44813,1.08489,4.048,78.55,-0.2432,-0.0272,0.2159,1194.1739,0.180548,-424.241179,-424.231633,-424.230689,-424.275889,36.465
gdb_126804,CCn1c(c(cn1)O)N,2.95875,1.29588,0.98387,1.7254,75.58,-0.1937,0.0345,0.2283,1216.0122,0.148084,-435.278306,-435.268669,-435.267725,-435.313389,34.216
gdb_133149,Cc1c(cnnc1F)O,2.34778,1.83262,1.03591,5.5072,66.72,-0.2411,-0.0453,0.1958,1048.6432,0.100229,-477.998964,-477.991196,-477.990252,-478.031478,28.656
gdb_14087,OC1CC11COC1=N,3.74874,1.66789,1.39516,2.8756,63.44,-0.2559,0.024,0.2799,898.679,0.118596,-399.771846,-399.764432,-399.763488,-399.803542,27.535
gdb_89758,OC1CC2(CN2)C11CO1,2.47473,1.5647,1.14525,2.6808,72.29,-0.2417,0.051,0.2926,1094.3342,0.14691,-439.014282,-439.005938,-439.004994,-439.047176,32.008
gdb_41604,C1CC2C1C21COC=N1,4.1047,1.30451,1.17903,1.4675,76.52,-0.2272,0.0219,0.2491,1074.0036,0.149893,-401.92887,-401.921708,-401.920764,-401.960637,28.154
gdb_55710,CC(=O)CC1(CO1)C#C,2.32815,1.2681,1.05849,2.455,74.54,-0.244,-0.0155,0.2285,1200.8243,0.131461,-421.786204,-421.776533,-421.775589,-421.821653,34.555
gdb_206,c1c(nc[nH]1)N,9.23894,3.65185,2.62644,3.0074,47.82,-0.1849,0.0391,0.2241,471.183,0.087869,-281.504579,-281.499371,-281.498427,-281.532762,19.414
gdb_71566,CC12OC3C1CC2C3=O,3.03261,1.68972,1.50701,3.6229,71.3,-0.2265,-0.0156,0.2109,934.2811,0.136369,-421.801214,-421.794126,-421.793182,-421.832415,28.538
gdb_20355,c1c([nH]nn1)C2CC2,6.24069,1.3793,1.24028,5.0873,67.38,-0.238,0.0062,0.2442,961.2041,0.121358,-358.829778,-358.823047,-358.822103,-358.862333,24.795
gdb_67239,OC12C3[NH2+]C1[C-](C=O)C23,2.92353,1.1778,0.98314,2.2456,74.59,-0.2229,-0.0775,0.1454,1200.1421,0.122396,-437.819324,-437.810696,-437.809752,-437.85251,32.31
gdb_8218,CC(=O)CC1CCO1,4.40567,1.23571,1.0882,3.3724,68.78,-0.2379,-0.0094,0.2284,1121.7722,0.152359,-384.943483,-384.934869,-384.933924,-384.977853,30.08
gdb_45563,O=C1CC2COCC2O1,3.59401,1.33489,1.13476,3.3932,67.06,-0.268,0.0081,0.2761,1067.5001,0.138616,-459.015526,-459.008392,-459.007448,-459.04781,27.156
gdb_63617,CC1(C)CN1C(=N)C=O,3.48679,1.00501,0.90991,3.4514,80.11,-0.2451,-0.0718,0.1733,1342.7035,0.156747,-419.198578,-419.188873,-419.187929,-419.233194,35.23
gdb_28517,c1cc(nc(c1O)O)N,3.18729,1.40231,0.97473,1.9557,73.64,-0.1867,-0.0041,0.1826,1130.2347,0.114515,-454.021809,-454.014017,-454.013072,-454.053583,30.89
gdb_30622,CNC(=O)c1c[nH]cn1,4.43864,1.05374,0.85618,4.1484,74.41,-0.2346,0.0005,0.2351,1300.4969,0.126758,-434.144927,-434.136585,-434.135641,-434.178574,29.803
gdb_18741,CC1CN2CC(=O)C12,2.99828,2.21731,1.53125,1.9961,67.76,-0.2329,-0.0307,0.2022,860.3686,0.142019,-363.834025,-363.826677,-363.825733,-363.865875,27.677
gdb_127027,CCOc1nnn(n1)C,6.73282,0.83769,0.7556,0.9855,72.96,-0.2468,-0.0184,0.2285,1510.019,0.136139,-451.31405,-451.305135,-451.304191,-451.348632,30.71
gdb_130513,O1N=CC=C2C=NC=C12,4.06889,1.68046,1.18928,3.5634,75.83,-0.2182,-0.1082,0.11,933.5265,0.09169,-415.586666,-415.580674,-415.57973,-415.616957,23.821
gdb_129010,c1cncc2c1nn[nH]2,4.17814,1.6828,1.19963,2.2637,72.1,-0.2554,-0.0618,0.1936,923.0288,0.094267,-411.830191,-411.824434,-411.82349,-411.860233,22.945
gdb_80613,CC1C2CC(C2)C1(C)C,2.02967,1.78048,1.42031,0.0488,91.28,-0.2827,0.0813,0.364,1122.4623,0.230283,-352.356047,-352.347086,-352.346142,-352.388567,37.012
gdb_116541,CCN=C(C(=O)C)NC,1.75546,1.38073,0.82502,0.9217,85.65,-0.2162,-0.0519,0.1643,1454.2099,0.179882,-420.426203,-420.415172,-420.414227,-420.463219,38.69
